ID,true_easting,true_northing,easting_off_grid3_se_corner,northing_off_grid3_se_corner
818,679708.7971,4159095.806,-60089.62895,60857.5027
821,683118.5557,4154003.462,-56679.87026,55765.15875
824,677238.3824,4146253.027,-62560.04363,48014.72436
826,725236.8512,4124795.131,-14561.57481,26556.82811
827,694889.224,4140868.694,-44909.20196,42630.391
829,679640.6853,4147678.38,-60157.74073,49440.07665
830,704401.2532,4127137.622,-35397.17278,28899.31934
831,657119.2017,4151010.541,-82679.22432,52772.23837
833,684560.08,4160942.424,-55238.34597,62704.12147
834,674123.5837,4157287.809,-65674.84234,59049.50606
835,698941.2379,4114315.322,-40857.18813,16077.01901
836,650276.6989,4156958.107,-89521.7271,58719.80386
837,690428.4133,4154690.339,-49370.01273,56452.03575
839,728527.6469,4124856.36,-11270.77906,26618.05652
841,724955.5516,4131919.993,-14842.87436,33681.69015
843,712659.4649,4130355.688,-27138.9611,32117.38526
844,703603.8052,4125849.002,-36194.62083,27610.69874
847,694286.2788,4151906.938,-45512.14725,53668.63474
848,696662.4097,4141398.717,-43136.01633,43160.41406
849,704691.6423,4127898.814,-35106.78367,29660.51084
850,680958.3213,4154200.863,-58840.10472,55962.55957
852,735227.308,4106301.302,-4571.11804,8062.998821
853,698750.6578,4144933.077,-41047.76824,46694.77442
856,682633.6694,4157093.949,-57164.75657,58855.64608
862,699266.019,4150772.965,-40532.40704,52534.66234
863,673798.3847,4159879.824,-66000.04125,61641.52117
864,722193.4021,4130034.364,-17605.02386,31796.0608
865,681693.2725,4156715.903,-58105.15351,58477.59968
866,721390.804,4124149.884,-18407.62199,25911.5808
867,653056.563,4174017.734,-86741.86304,75779.43125
868,671152.3475,4151388.599,-68646.07853,53150.29637
869,713159.1801,4127644.148,-26639.24592,29405.84456
871,692680.3558,4098756.36,-47118.07018,518.0570643
872,692978.9678,4098758.856,-46819.45825,520.5527625
873,686932.1753,4098497.04,-52866.25066,258.7366237
874,738900.9753,4115328.769,-897.4507459,17090.46564
880,654058.9088,4173196.565,-85739.5172,74958.26214
882,679719.3758,4155671.737,-60079.05019,57433.43406
883,677274.1285,4162986.906,-62524.29749,64748.60288
884,703777.5123,4127171.21,-36020.91368,28932.90687
886,695477.4545,4142881.583,-44320.97146,44643.27977
888,673958.0117,4133089.66,-65840.41431,34851.35681
890,691167.0985,4098112.23,-48631.32749,-126.0734147
891,653747.9079,4162120.745,-86050.51806,63882.44198
892,669233.1034,4163782.034,-70565.32256,65543.73084
895,675680.2442,4157463.249,-64118.18177,59224.94606
898,716279.9825,4129429.96,-23518.44353,31191.65703
900,699297.3407,4124459.251,-40501.08535,26220.94844
902,686234.4036,4146382.206,-53564.02239,48143.90255
903,667825.5294,4158406.392,-71972.89661,60168.08857
904,680372.1205,4171027.423,-59426.30551,72789.12033
905,722938.9529,4123508.704,-16859.47311,25270.40058
906,674550.7294,4151116.319,-65247.69661,52878.01554
910,707755.7498,4100876.428,-32042.67624,2638.125495
911,669268.9949,4131799.735,-70529.43111,33561.4324
913,701067.0637,4141821.12,-38731.36232,43582.81727
915,731777.87,4112879.218,-8020.555958,14640.91524
916,684425.9553,4126708.834,-55372.47066,28470.53104
917,691282.9533,4151441.45,-48515.47267,53203.14734
918,685089.3213,4152316.375,-54709.10466,54078.07163
919,711375.7283,4128127.291,-28422.69774,29888.98778
920,674282.9252,4147239.887,-65515.50079,49001.58419
922,722214.8547,4129809.908,-17583.57131,31571.60541
923,652897.2894,4142928.132,-86901.13659,44689.82917
924,675614.8808,4152755.962,-64183.54524,54517.65936
925,683650.5531,4097774.434,-56147.87295,-463.8694296
926,686803.907,4098691.296,-52994.51896,452.99281
930,653686.6301,4173303.859,-86111.79587,75065.55597
931,693758.9479,4142505.975,-46039.47814,44267.67222
933,728333.716,4111913.065,-11464.71003,13674.762
936,683835.7258,4161715.248,-55962.70025,63476.94531
938,687875.1131,4150148.051,-51923.31289,51909.7482
939,669124.7425,4142269.825,-70673.68349,44031.52182
941,675331.3224,4152833.555,-64467.10362,54595.25188
942,662705.1636,4156118.083,-77093.26245,57879.78029
945,674889.2603,4157993.941,-64909.1657,59755.63757
949,722165.5819,4121917.134,-17632.84412,23678.83145
950,665053.5881,4174815.885,-74744.83795,76577.58177
951,694405.9906,4151575.208,-45392.43539,53336.90514
955,713038.3927,4120795.502,-26760.0333,22557.19917
956,672514.4638,4164880.697,-67283.96217,66642.39364
959,651871.8833,4163815.69,-87926.54271,65577.38734
960,711676.268,4156355.537,-28122.15804,58117.23375
962,715441.8084,4103781.277,-24356.61757,5542.973969
963,678805.0042,4152780.773,-60993.42176,54542.47043
964,699318.3901,4100012.936,-40480.03588,1774.632698
965,669389.5538,4140271.048,-70408.87224,42032.74467
967,725524.147,4120944.177,-14274.27903,22705.87384
968,706249.1863,4135458.857,-33549.23972,37220.55365
970,722976.7651,4125335.325,-16821.66093,27097.02163
971,692234.6205,4115460.271,-47563.80548,17221.96759
973,712891.8554,4128716.923,-26906.5706,30478.61976
974,674564.4571,4142781.302,-65233.96894,44542.99856
975,727064.0451,4115437.324,-12734.38086,17199.02111
976,671038.8397,4151354.154,-68759.58628,53115.85085
977,692119.4468,4133646.463,-47678.97918,35408.16023
979,700830.1554,4121582.304,-38968.2706,23344.0014
980,687643.8111,4150403.524,-52154.61493,52165.22139
981,670721.2376,4141976.902,-69077.18836,43738.59881
983,738680.5242,4115149.049,-1117.901791,16910.74642
987,689030.8667,4145552.35,-50767.55934,47314.04663
989,734758.1365,4111484.245,-5040.289468,13245.94183
990,704354.4305,4126018.67,-35443.99546,27780.36698
992,686583.1506,4098522.492,-53215.2754,284.1887716
994,703561.834,4117492.565,-36236.59201,19254.26182
996,720745.6039,4122974.989,-19052.82206,24736.68614
997,704222.7603,4127282.455,-35575.66574,29044.15214
1000,704740.1674,4118128.055,-35058.25862,19889.75243
1001,723994.159,4121336.975,-15804.26696,23098.67203
1002,672417.3144,4148505.39,-67381.11162,50267.08678
1003,711488.9784,4136856.33,-28309.44763,38618.02688
1004,721407.705,4125797.764,-18390.72102,27559.46051
1009,721624.8095,4121427.962,-18173.61645,23189.6585
1010,684762.9291,4161283.471,-55035.4969,63045.16838
1011,724403.2975,4140477.668,-15395.12853,42239.36456
1012,670172.9906,4138792.066,-69625.43539,40553.76335
1014,705234.4051,4125088.049,-34564.02091,26849.74585
1015,680768.8187,4158344.377,-59029.60729,60106.07387
1016,662964.222,4135491.866,-76834.20401,37253.56316
1018,724624.4397,4131057.708,-15173.98629,32819.40461
1020,718296.9786,4125411.808,-21501.44738,27173.50536
1021,733531.7205,4116840.795,-6266.705463,18602.49176
1024,688930.95,4098507.8,-50867.47602,269.4967503
1025,679765.0296,4149665.664,-60033.39644,51427.36073
1030,685384.5218,4148448.873,-54413.90422,50210.56988
1031,731113.9052,4118606.02,-8684.52079,20367.71694
1033,729544.2262,4100173.154,-10254.19976,1934.850576
1034,724345.3826,4180547.154,-15453.0434,82308.85075
1036,656082.955,4156273.888,-83715.47102,58035.58471
1038,676897.5553,4151535.761,-62900.87068,53297.45831
1039,674930.5543,4161626.28,-64867.87169,63387.97664
1041,681695.1324,4165482.652,-58103.2936,67244.34861
1042,713252.5731,4128073.019,-26545.85287,29834.71609
1043,673367.3919,4149004.583,-66431.03411,50766.27984
1045,685611.8699,4154464.096,-54186.5561,56225.79293
1049,689172.341,4145896.108,-50626.085,47657.80534
1050,724068.4029,4124881.978,-15730.02308,26643.67459
1051,728858.0203,4112031.756,-10940.40575,13793.45291
1052,673521.5668,4165334.208,-66276.85924,67095.90531
1054,685101.4834,4147103.456,-54696.94259,48865.15337
1055,649432.2557,4198605.91,-90366.17028,100367.6071
1056,688332.3305,4098196.861,-51466.09551,-41.4416957
1057,657998.8417,4140631.988,-81799.58432,42393.68492
1059,723349.2312,4124311.975,-16449.19476,26073.67187
1060,683035.6663,4156712.99,-56762.75972,58474.68717
1062,704255.8601,4123449.956,-35542.56594,25211.65324
1065,686721.4008,4149969.357,-53077.02521,51731.05352
1069,670819.8487,4151276.262,-68978.57728,53037.95914
1070,718671.6355,4108558.442,-21126.79054,10320.13881
1071,678039.1103,4161878.452,-61759.31567,63640.14883
1073,655316.1781,4163323.196,-84482.24787,65084.8932
1074,727092.284,4115382.312,-12706.14196,17144.00889
1075,681523.9595,4146291.992,-58274.46651,48053.68887
1076,673075.1769,4156058.794,-66723.24914,57820.49079
1077,720843.9895,4123205.536,-18954.43654,24967.2325
1080,723731.0545,4106972.056,-16067.37147,8733.753251
1084,691308.1883,4112234.1,-48490.23773,13995.79695
1087,658741.0762,4144546.118,-81057.34976,46307.81482
1088,726600.6439,4115023.093,-13197.7821,16784.78982
1089,707950.5862,4131744.195,-31847.83982,33505.89179
1090,669190.4328,4153162.208,-70607.99315,54923.90467
1092,720299.8062,4105098.936,-19498.61984,6860.632769
1094,724309.2866,4119619.903,-15489.13945,21381.60015
1096,719636.248,4105184.096,-20162.17802,6945.792653
1097,679094.8817,4153574.022,-60703.54432,55335.71922
1100,721361.8379,4121731.311,-18436.58807,23493.00838
1106,724072.2715,4125127.201,-15726.15447,26888.89842
1107,712370.5484,4130251.157,-27427.87757,32012.85365
1108,725458.7844,4109163.844,-14339.64158,10925.54121
1109,686969.039,4152664.431,-52829.38704,54426.1284
1110,718735.1571,4123992.47,-21063.26888,25754.16713
1111,686561.8092,4133079.95,-53236.61679,34841.64653
1115,671535.5184,4146293.032,-68262.90758,48054.72871
1116,709352.7843,4144918.791,-30445.6417,46680.48841
1117,678817.4207,4150058.952,-60981.00527,51820.64878
1119,673699.3183,4156291.692,-66099.10772,58053.38878
1120,720295.3149,4176484.156,-19503.11108,78245.85265
1122,728195.0396,4126398.16,-11603.38643,28159.85723
1123,683611.0294,4154259.692,-56187.39659,56021.38914
1125,673983.6663,4166532.012,-65814.75967,68293.70874
1126,724176.5136,4112876.255,-15621.91237,14637.9521
1127,702833.2181,4122198.767,-36965.20786,23960.46427
1128,697317.3385,4139088.259,-42481.08746,40849.95616
1130,707612.0186,4103868.343,-32186.4074,5630.039603
1132,706857.9139,4103121.822,-32940.51209,4883.519004
1134,680923.3674,4158327.637,-58875.05861,60089.33398
1135,702712.2274,4102528.667,-37086.19862,4290.364135
1136,719431.1064,4118994.469,-20367.3196,20756.16621
1139,718910.7286,4125146.377,-20887.69736,26908.07405
1143,700055.0516,4134504.737,-39743.3744,36266.4336
1144,715364.1734,4103681.493,-24434.25263,5443.19036
1145,668659.5339,4133618.275,-71138.89207,35379.97214
1147,676505.4932,4168712.676,-63292.93278,70474.37267
1151,681646.7048,4135629.411,-58151.72121,37391.10837
1153,684552.2979,4164409.502,-55246.12808,66171.19925
1155,662638.1269,4156318.094,-77160.29907,58079.79142
1157,691983.5087,4133841.687,-47814.91733,35603.38405
1158,657100.705,4150815.064,-82697.72101,52576.76091
1160,688347.7584,4150204.103,-51450.66761,51965.79991
1163,658633.2947,4163534.124,-81165.13129,65295.82054
1164,662296.1489,4107808.941,-77502.27707,9570.638251
1165,675650.6598,4157686.875,-64147.76617,59448.57213
1167,691317.7113,4151533.317,-48480.71469,53295.01385
1168,704640.0048,4127898.606,-35158.42115,29660.30279
1170,667309.1909,4157556.561,-72489.23506,59318.2583
1171,735988.8782,4111829.515,-3809.547804,13591.21224
1172,712310.4222,4130417.384,-27488.00379,32179.08146
1177,703602.7988,4149120.996,-36195.6272,50882.69315
1178,698488.3689,4144985.564,-41310.05714,46747.26069
1182,730092.9147,4124302,-9705.511313,26063.69719
1184,702787.6478,4115281.782,-37010.77816,17043.47935
1186,673925.1135,4159886.506,-65873.31251,61648.20331
1188,724300.0189,4130955.359,-15498.40712,32717.05632
1189,704002.2196,4127183.136,-35796.20641,28944.83284
1191,694644.8967,4132119.388,-45153.52927,33881.08507
1192,658657.0459,4163600.564,-81141.38009,65362.26145
1194,670136.6762,4166277.842,-69661.74983,68039.53886
1195,731634.4042,4109172.173,-8164.021809,10933.86953
1196,704117.3471,4130973.73,-35681.07891,32735.42702
1197,687934.8171,4149232.056,-51863.60894,50993.75272
1198,676378.8033,4168575.666,-63419.62268,70337.36347
1199,681215.6498,4149489.894,-58582.77617,51251.59131
1200,683520.9588,4152986.312,-56277.46719,54748.0091
1202,675561.01,4158521.136,-64237.41598,60282.83265
1203,669714.6718,4145490.541,-70083.75419,47252.23796
1204,694411.1103,4135078.531,-45387.31567,36840.22819
1206,674375.1047,4147305.885,-65423.32129,49067.58241
1207,673884.7613,4156716.583,-65913.66473,58478.27968
1209,707670.7109,4140074.399,-32127.71508,41836.09577
1212,718349.9552,4123416.937,-21448.47077,25178.63395
1213,665313.5032,4134808.882,-74484.92276,36570.57856
1214,689484.8848,4182389.824,-50313.54125,84151.52066
1216,733785.2178,4108500.159,-6013.208154,10261.85601
1218,703514.433,4117150.368,-36283.99296,18912.06507
1219,704498.2528,4127599.835,-35300.17316,29361.53208
1220,656429.814,4153525.926,-83368.61197,55287.62285
1221,699505.0809,4115160.91,-40293.34509,16922.60716
1223,677168.8705,4162844.837,-62629.55548,64606.53397
1229,737161.0654,4105754.755,-2637.360613,7516.451785
1230,723124.4444,4123788.759,-16673.98162,25550.45612
1231,655057.5101,4169946.368,-84740.91585,71708.06451
1233,724583.6707,4117439.26,-15214.75525,19200.9566
1234,671602.1234,4146811.366,-68196.30262,48573.06276
1235,674036.7277,4156429.873,-65761.6983,58191.57041
1237,717720.1811,4137675.594,-22078.2449,39437.29129
1239,675066.2943,4155026.165,-64732.13171,56787.86248
1241,724168.019,4112603.657,-15630.40704,14365.35374
1242,729729.1652,4124148.249,-10069.26081,25909.94564
1243,693212.7028,4145132.278,-46585.72317,46893.9747
1244,649997.9472,4139514.005,-89800.47884,41275.70194
1245,709260.5194,4133023.096,-30537.90656,34784.79292
1246,652686.0443,4174028.303,-87112.38173,75790.00033
1247,668188.9764,4148489.805,-71609.44963,50251.50246
1248,658124.3461,4142387.227,-81674.07988,44148.92377
1251,688256.0326,4166034.121,-51542.39338,67795.81794
1252,725672.2861,4142259.187,-14126.13987,44020.88419
1253,700426.9018,4122557.171,-39371.5242,24318.86824
1254,724593.0784,4120680.834,-15205.3476,22442.53096
1255,705237.9413,4124542.675,-34560.48468,26304.37163
1257,727043.5165,4206438.456,-12754.90947,108200.1529
1258,726878.2185,4112256.228,-12920.20749,14017.92467
1259,724307.0661,4124682.17,-15491.35987,26443.86702
1260,703729.9272,4149227.967,-36068.49877,50989.66377
1261,679921.7351,4148022.102,-59876.69094,49783.799
1262,700578.3213,4134217.322,-39220.10473,35979.01914
1263,704711.4518,4136991.485,-35086.97421,38753.18249
1264,702609.3246,4122185.446,-37189.10141,23947.14347
1265,720087.7184,4150363.882,-19710.70762,52125.57885
1267,674206.0696,4160413.903,-65592.35645,62175.59986
1269,693250.8646,4114054.943,-46547.56139,15816.64005
1270,677383.5359,4162108.425,-62414.89007,63870.12193
1272,676498.0905,4160451.361,-63300.33554,62213.05823
1274,652852.8272,4174252.856,-86945.59882,76014.55301
1275,705538.9914,4125925.166,-34259.43464,27686.86321
1276,669046.083,4131880.938,-70752.34304,33642.63456
1277,684768.5024,4141852.028,-55029.92361,43613.7249
1279,687258.8275,4151194.967,-52539.59852,52956.66446
1280,703253.8057,4126528.129,-36544.62027,28289.826
1283,688017.3668,4149038.17,-51781.05923,50799.8667
1284,707479.0082,4103334.201,-32319.41777,5095.898248
1287,684990.535,4157770.217,-54807.89097,59531.91384
1288,670991.1631,4143573.624,-68807.26293,45335.32103
1290,726630.5962,4116160.448,-13167.82982,17922.14541
1292,686133.5518,4146669.535,-53664.87417,48431.2316
1293,669891.5244,4163423.551,-69906.9016,65185.24843
1294,734935.8903,4111610.196,-4862.535686,13371.89328
1298,723844.4731,4122371.01,-15953.95293,24132.70663
1300,652392.7603,4174808.205,-87405.66565,76569.90152
1301,699155.2962,4115113.222,-40643.12979,16874.91899
1302,699095.5978,4124255.67,-40702.82823,26017.36652
1303,725520.6304,4120816.385,-14277.79561,22578.08168
1304,709373.5942,4114365.789,-30424.83182,16127.48614
1308,715441.9401,4103921.92,-24356.48587,5683.616862
1309,673964.3531,4156356.866,-65834.07292,58118.5628
1310,687801.5435,4150306.886,-51996.88251,52068.58326
1311,692014.9271,4114294.439,-47783.49888,16056.13565
1313,725457.1073,4122531.572,-14341.31871,24293.2687
1314,676154.1073,4162096.643,-63644.3187,63858.33987
1316,679662.6047,4135074.761,-60135.82125,36836.45752
1318,696812.7767,4141340.649,-42985.64932,43102.34625
1320,712826.709,4124755.605,-26971.71703,26517.30209
1322,683237.661,4161466.508,-56560.76505,63228.20473
1324,689284.6576,4163969.044,-50513.76843,65730.74063
1327,711927.5364,4123232.68,-27870.88964,24994.37677
1330,654399.8739,4165033.206,-85398.55206,66794.903
1331,683413.7766,4159667.77,-56384.64942,61429.46695
1332,687563.3171,4154538.712,-52235.10885,56300.40928
1333,682505.3375,4152586.482,-57293.08854,54348.17886
1337,668013.7759,4149851.382,-71784.6501,51613.07949
1338,652251.2085,4174668.367,-87547.21751,76430.06374
1340,719016.1099,4129595.313,-20782.31608,31357.00969
1341,725521.9729,4122825.712,-14276.45313,24587.40877
1346,688949.3894,4145543.122,-50849.03659,47304.81877
1348,693503.0087,4150823.524,-46295.41729,52585.22113
1349,682712.0901,4148304.47,-57086.33587,50066.16661
1350,684645.0401,4153213.929,-55153.38593,54975.62568
1351,725095.7725,4112197.996,-14702.65351,13959.69332
1352,721196.2992,4123769.332,-18602.12677,25531.02858
1354,677033.8542,4151614.86,-62764.57176,53376.55726
1355,714404.9261,4103624.49,-25393.49988,5386.187424
1358,694286.1755,4151638.366,-45512.25045,53400.06304
1359,698946.5456,4144936.554,-40851.88038,46698.2511
1362,683666.8876,4161397.062,-56131.53838,63158.75856
1364,702431.7016,4154062.918,-37366.72441,55824.61474
1366,676066.6946,4137299.206,-63731.7314,39060.90277
1368,703378.5802,4180841.789,-36419.84584,82603.48645
